instance_id,feat_1,shap_1,feat_2,shap_2,feat_3,shap_3,feat_4,shap_4,feat_5,shap_5
31,num__residence_since,1.1607792377471924,num__credit_amount,1.0084917545318604,num__age,-0.701562762260437,ord__checking_status,-0.6160088777542114,num__duration,0.5314456820487976
32,ord__checking_status,1.6428593397140503,ord__employment,1.1484041213989258,num__age,0.6349766254425049,num__credit_amount,-0.44265317916870117,cat__credit_history_A33,0.40089404582977295
33,ord__checking_status,1.3007529973983765,ord__employment,0.9568840265274048,num__credit_amount,0.696150004863739,cat__credit_history_A34,-0.4026455581188202,num__residence_since,-0.3339638411998749
34,num__credit_amount,-0.9470821022987366,ord__checking_status,-0.6157357096672058,cat__credit_history_A30,-0.6011269688606262,num__installment_rate,0.5566192269325256,cat__property_A124,-0.4281400144100189
35,cat__purpose_A41,1.50421142578125,num__duration,1.0778323411941528,ord__checking_status,-1.0106619596481323,ord__employment,-0.45490074157714844,cat__property_A121,-0.4534113109111786
36,num__duration,-1.0936193466186523,num__credit_amount,0.9560158848762512,num__age,-0.7530238032341003,ord__checking_status,0.709710955619812,num__residence_since,-0.3820079565048218
37,num__credit_amount,1.4298944473266602,num__duration,0.9851705431938171,ord__employment,-0.6477776169776917,ord__checking_status,0.5506381988525391,num__age,-0.3844902813434601
38,cat__other_debtors_A103,1.314489483833313,num__credit_amount,1.1511974334716797,num__age,1.103070855140686,cat__credit_history_A34,0.49323534965515137,ord__checking_status,-0.32053571939468384
39,ord__checking_status,-1.2144663333892822,num__residence_since,1.2090257406234741,num__credit_amount,0.8388699889183044,ord__employment,-0.5793253183364868,ord__savings_status,-0.3849673569202423
40,num__duration,2.428379535675049,cat__credit_history_A34,1.094518780708313,num__age,0.7411643266677856,cat__foreign_worker_A201,0.42688503861427307,cat__purpose_A40,-0.4096105694770813
41,cat__purpose_A41,2.6647236347198486,ord__checking_status,1.7195382118225098,num__installment_rate,0.3524242341518402,cat__property_A124,-0.3186723589897156,num__age,0.31503406167030334
42,cat__purpose_A41,2.1105093955993652,ord__checking_status,1.6826258897781372,num__credit_amount,1.5136499404907227,ord__savings_status,1.0909978151321411,cat__credit_history_A34,0.9083210229873657
43,ord__checking_status,-0.8365863561630249,ord__savings_status,-0.5871840715408325,cat__other_installment_plans_A143,-0.5118756294250488,num__residence_since,-0.3882424235343933,num__credit_amount,0.2973915934562683
44,num__duration,1.0037426948547363,ord__checking_status,-0.9256355166435242,num__installment_rate,0.6737903356552124,cat__purpose_A40,-0.6512479186058044,num__credit_amount,0.636067271232605
45,num__credit_amount,-1.2148938179016113,ord__checking_status,-0.6911008358001709,num__duration,-0.6211852431297302,cat__property_A124,-0.4720554053783417,cat__other_installment_plans_A141,-0.30244478583335876
46,ord__savings_status,1.6010322570800781,num__credit_amount,1.092434048652649,num__residence_since,-0.7835085391998291,cat__other_installment_plans_A143,-0.49083006381988525,cat__purpose_A40,0.48263025283813477
47,num__credit_amount,1.0051900148391724,cat__other_installment_plans_A143,-0.9048172831535339,num__residence_since,-0.590184211730957,ord__checking_status,0.5185768604278564,ord__employment,-0.4616691470146179
48,num__credit_amount,-1.4323010444641113,ord__employment,0.7889811396598816,ord__checking_status,-0.6891197562217712,cat__property_A124,-0.5998308062553406,cat__housing_A151,-0.4901387393474579
49,ord__checking_status,1.2456791400909424,cat__purpose_A40,-0.9430351257324219,cat__property_A122,-0.7047110795974731,num__residence_since,-0.5564389824867249,num__duration,-0.41728678345680237
50,cat__purpose_A41,2.169102907180786,ord__checking_status,1.342766523361206,num__residence_since,1.3343353271484375,ord__savings_status,1.085991621017456,num__age,0.679583728313446
51,cat__purpose_A40,-1.4854018688201904,cat__other_debtors_A103,1.4541605710983276,cat__foreign_worker_A201,1.1844595670700073,cat__other_installment_plans_A143,-0.8100969791412354,num__residence_since,-0.7809231281280518
52,ord__checking_status,-1.5126272439956665,num__credit_amount,-0.5379857420921326,ord__employment,-0.5129675269126892,num__duration,-0.3567902147769928,ord__savings_status,-0.3505750298500061
53,num__credit_amount,1.5853577852249146,num__duration,1.3709322214126587,ord__checking_status,1.2746506929397583,num__installment_rate,0.38848963379859924,cat__credit_history_A34,-0.27200713753700256
54,ord__checking_status,2.1439414024353027,num__age,1.0703113079071045,num__credit_amount,0.846606433391571,ord__employment,0.46103331446647644,cat__purpose_A40,-0.4366401433944702
55,ord__checking_status,1.8597360849380493,num__credit_amount,1.0976451635360718,ord__employment,-0.6448867321014404,num__duration,-0.6293973326683044,cat__purpose_A43,0.502834677696228
56,num__duration,1.3597548007965088,ord__checking_status,0.953804612159729,ord__employment,0.6504572629928589,cat__property_A121,0.3395150601863861,ord__savings_status,-0.33673903346061707
57,num__duration,1.5066497325897217,num__residence_since,0.6285427212715149,cat__purpose_A49,0.5571674704551697,num__credit_amount,0.55503249168396,cat__property_A121,0.530921459197998
58,ord__checking_status,1.9482568502426147,num__duration,1.5528922080993652,num__age,1.406578540802002,cat__credit_history_A34,0.8529361486434937,cat__purpose_A43,0.4805988669395447
59,cat__purpose_A41,2.509758472442627,ord__checking_status,1.4930013418197632,num__credit_amount,-1.27510404586792,num__residence_since,-0.6751921772956848,cat__other_installment_plans_A141,-0.6165589690208435
60,num__age,0.9042683243751526,ord__employment,0.8926509618759155,num__duration,0.5931128263473511,cat__telephone_A191,0.5012416243553162,ord__checking_status,-0.49882176518440247
61,ord__checking_status,-1.2878782749176025,num__credit_amount,-0.8148478269577026,num__residence_since,0.8042242527008057,cat__purpose_A40,0.49402764439582825,ord__employment,0.30892640352249146
62,ord__checking_status,2.5917208194732666,cat__credit_history_A34,1.032327651977539,num__age,0.854259729385376,num__credit_amount,-0.6795384883880615,ord__employment,-0.5008965134620667
63,ord__checking_status,2.5672287940979004,num__age,1.3089343309402466,ord__savings_status,1.0372037887573242,cat__credit_history_A34,1.035522699356079,num__credit_amount,0.9979473352432251
64,num__duration,-1.6022415161132812,ord__checking_status,-1.4194830656051636,cat__property_A124,-0.5235152244567871,ord__savings_status,-0.47092676162719727,num__age,0.38620525598526
65,num__credit_amount,2.135183095932007,ord__checking_status,1.2371116876602173,ord__savings_status,1.1290496587753296,num__age,0.8662184476852417,cat__telephone_A191,0.30114075541496277
66,num__residence_since,1.473532795906067,ord__checking_status,1.342090368270874,ord__savings_status,0.9094517230987549,num__credit_amount,0.6583057641983032,num__existing_credits,-0.5962898135185242
67,num__duration,2.7881455421447754,cat__other_debtors_A103,2.1357929706573486,num__credit_amount,1.1920371055603027,cat__property_A121,0.5414397716522217,num__age,0.3755742013454437
68,ord__checking_status,-0.9598352909088135,num__credit_amount,0.7463808655738831,cat__credit_history_A31,-0.655177891254425,cat__other_installment_plans_A143,-0.4877243638038635,ord__savings_status,-0.4339336156845093
69,ord__checking_status,1.1092047691345215,cat__foreign_worker_A201,0.973696231842041,num__credit_amount,0.7355923056602478,num__duration,0.7160072326660156,cat__property_A121,0.5049418210983276
70,ord__checking_status,2.2952427864074707,cat__credit_history_A34,1.1645762920379639,cat__other_installment_plans_A143,0.39980465173721313,cat__purpose_A40,-0.3631640076637268,cat__property_A121,0.26940467953681946
71,ord__savings_status,1.9657187461853027,num__duration,-1.2281346321105957,cat__property_A124,-0.593735933303833,num__credit_amount,0.36399564146995544,num__age,0.34676066040992737
72,ord__savings_status,1.5504062175750732,num__residence_since,-0.6129318475723267,cat__purpose_A49,0.5997292995452881,num__credit_amount,-0.4056036174297333,cat__telephone_A191,0.3238632082939148
73,ord__checking_status,-1.1939270496368408,num__credit_amount,-0.97163987159729,cat__purpose_A40,-0.5970094799995422,num__age,0.46228545904159546,cat__property_A121,0.4359128773212433
74,ord__checking_status,1.9902507066726685,num__credit_amount,0.9421338438987732,num__age,0.5485056042671204,cat__purpose_A43,0.43834662437438965,cat__credit_history_A34,-0.28069210052490234
75,ord__checking_status,-0.9839405417442322,num__credit_amount,-0.8479745984077454,cat__credit_history_A31,-0.7855508923530579,ord__employment,-0.5872495770454407,cat__property_A124,-0.577744722366333
76,num__duration,1.4411427974700928,ord__savings_status,1.2501329183578491,cat__credit_history_A31,-0.6134618520736694,num__credit_amount,0.6032500863075256,ord__checking_status,-0.5570964813232422
77,cat__purpose_A46,-1.135689377784729,num__age,-0.7737722992897034,ord__checking_status,-0.7575083374977112,ord__employment,-0.7160178422927856,ord__savings_status,-0.48353278636932373
78,cat__purpose_A40,-1.1993169784545898,ord__checking_status,-1.12531578540802,num__residence_since,-0.7427993416786194,cat__credit_history_A34,0.7273377180099487,num__credit_amount,0.6160271763801575
79,ord__checking_status,-0.8840065598487854,ord__savings_status,-0.5599013566970825,num__age,0.5577410459518433,cat__credit_history_A30,-0.4345972239971161,cat__property_A122,0.32681724429130554
